event link,event name,Start Date,Start Time,End Date,End Time,Timezone,Event Description,,,,Price,Event Company Website,Event Company Name,Organizer: People Discription,Twitter,Facebook,Address,City,State,Zipcode,Country,Latitude,Longitude,ID - Check but NA,N/A,N/A
https://www.eventbrite.nl/e/tickets-sample-sale-your-wishes-22-november-722598741287,Sample Sale Your Wishes 22 November,11/22/23,9:00,11/22/23,21:00,Europe/Amsterdam,Sample Sale - Your Wishes,5.00 EUR, - ,5.00 EUR,5.00 EUR - 5.00 EUR,,Your Wishes,,,,Nobelstraat 28,Goirle,NB,5051 DV,NL,51.5099202,5.0554334,722598741287,"Fashion, Fashion & Beauty, Other, Kids, Newborn, Baby, Mama, Sale, Samplesale, Kidsfashion, Kinderkleding, yourwishes, alles10euro",nl-nl
https://www.eventbrite.es/e/entradas-female-founders-day-721904404507,Female Founders Day,11/22/23,9:00,11/22/23,15:00,Europe/Madrid,Female Founders Day es un evento para visibilizar y conectar referentes femeninos en el ecosistema del emprendimiento innovador.,11.32 EUR, - ,11.32 EUR,11.32 EUR - 11.32 EUR,,Female Startup Leaders,,,,21 Calle del Prado,Madrid,MD,28014,ES,40.415082,-3.6982123,721904404507,"Business & Professional, Conference, Startup, Emprendimiento, Tecnologia, Emprendedores, Feminism, Mujeresentecnologia, pitch_competition, female_entrepreneurs, mujeres_emprendedoras, pitching_entrepreneurs",es-es
https://www.eventbrite.co.uk/e/gen-ai-con-hr-operations-productivity-virtual-tickets-686761049787,"GEN AI CON HR, Operations & Productivity Virtual",11/22/23,9:30,11/22/23,21:00,Europe/London,"Generative AI will revolutionize HR, automating tasks, personalizing learning, enhancing recruitment, and fostering empathetic relations.",15.00 GBP, - ,15.00 GBP,15.00 GBP - 15.00 GBP,https://generativeaiconference.org/,The Generative AI Conference,"The Generative AI Media & Creative Conference is dedicated to exploring the use of AI in the media and creative industries, the agenda will cover gaming, music, film, video production, social media, f...",generativeaicon,,,,,,,,,686761049787,"Science, Science & Technology, Conference, Event, Ai, Architecture, Virtual, genaicon",en-gb
https://www.eventbrite.co.uk/e/acosvo-annual-conference-2023-where-leaders-dare-tickets-708459149387,ACOSVO Annual Conference 2023: Where Leaders Dare,11/22/23,9:30,11/22/23,16:30,Europe/London,Join us and your leadership peers at ACOSVO's 2023 Annual Conference and AGM,100.00 GBP, - ,210.00 GBP,100.00 GBP - 210.00 GBP,,ACOSVO,"Our vision is:Excellent voluntary sector leadership in ScotlandOur aims are to:Support,develop & inspire voluntary sector leaders at all stages in their journeyAdvance thinking,ideas and resilience fo...",ACOSVO,,46 York Place,Edinburgh,Mid Lothian,EH1 3HP,GB,55.9566872,-3.1890073,708459149387,"Charity & Causes, Meeting or Networking Event",en-gb
https://www.eventbrite.sg/e/data-analytics-overview-using-python-x-chatgpt-tickets-707074668367,Data Analytics Overview Using Python x ChatGPT,11/22/23,9:30,11/22/23,17:30,Asia/Kuala_Lumpur,Acquire essential knowledge on the role of data analytics and decision-making processes and the prowess of Python Programming x ChatGPT,37.02 SGD, - ,37.02 SGD,37.02 SGD - 37.02 SGD,http://www.casugol.com,CASUGOL,“The duty of helping one’s self in the highest sense involves helping of one’s neighbours” – Samuel SmilesCASUGOLis an international certification body offering a wide-range of professional training a...,@casugolsg,casugol,1d Jalan Ceylon,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,50200,MY,3.148332,101.7066501,707074668367,"High Tech, Science & Technology, Class, Training, or Workshop, Data_analytics, Artificial_intelligence, digital_transformation, data_governance, digital_business, digital_strategy, data_strategy, industry4_0, chatgpt, casugol_method",en-us
https://www.eventbrite.com/e/artificial-intelligence-tools-moving-beyond-just-chatgpt-bing-and-bard-tickets-741747265037,"Artificial Intelligence Tools - Moving Beyond Just ChatGPT, Bing and Bard",11/22/23,10:00,11/22/23,11:00,America/Chicago,Write prompts that get the best results from AI chatbots. Learn the basic pillars  and some advanced technique of effective prompt writing.,45.00 USD, - ,45.00 USD,45.00 USD - 45.00 USD,https://abncparties.com/,WACI Tips | Adult Computer & Technology Training,"Judy and Michael offer personalized training as well as Zoom classes for business groups, libraries, park districts, senior centers, senior groups, etc.Email us at WACITips@gmail.com or call us at 708...",,,,,,,,,,741747265037,"Startups & Small Business, Business & Professional, Class, Training, or Workshop, Business, Ai, Adult, Individuals, Computer, Tips, Zoom, Jobsearch, Artificial_intelligence, question_and_answer",en-us
https://www.eventbrite.com.au/e/unleashing-the-power-of-ai-crafting-captivating-and-genuine-social-media-tickets-741819280437,Unleashing the Power of AI: Crafting Captivating and Genuine Social Media,11/22/23,10:00,11/22/23,13:30,Australia/Brisbane,This workshop is designed for individuals or professionals from various backgrounds who are interested in leveraging the power of AI.,61.66 AUD, - ,104.02 AUD,61.66 AUD - 104.02 AUD,,Tanya Knowles,I have experience running my own business for 10 years almost and lots of professional B2B networking. I am a Social Media Manager who just loves working with clients to help them achieve their goals....,,,"48 Main Street 48 Main Street, Samford",Samford Village,QLD,4520,AU,-27.3696545,152.8877264,741819280437,"Business & Professional, Seminar or Talk, Training, Ai, Socialmedia, social_media_marketing",en-au
https://www.eventbrite.se/e/loan-approval-machine-learning-system-tickets-736739125557,Loan Approval Machine Learning System,11/22/23,10:00,11/22/23,11:00,America/Chicago,"Get ready to witness the Loan Approval Machine Learning System in action, as we dive into the fascinating world of online lending decisions",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.hopsworks.ai/,Hopsworks,"Hopsworks is a flexible and modular feature store that provides seamless integration for existing pipelines, superior performance for any SLA, and increased productivity for data and AI teams.",hopsworks,,,,,,,,,736739125557,"High Tech, Science & Technology, Conference, Machinelearning, Loan, System, Approval",en-us
https://www.eventbrite.ca/e/chatgpt-session-with-cole-neophytou-tickets-749991774587,ChatGPT Session: with Cole Neophytou,11/22/23,10:00,11/22/23,11:00,America/Toronto,Lear how to use ChatGPT !,0.00 CAD, - ,0.00 CAD,0.00 CAD - 0.00 CAD,,Our Neighbourhood Realty Inc.,Our Neighbourhood Realty was built on the foundation to create something new and fresh in the real estate community.Our journey of blue is constantly changing as we develop and stay ahead of the curve...,,ourneighbourhoodrealty,550 Bayview Avenue #401,Toronto,ON,M4W 3X8,CA,43.6851984,-79.3654205,749991774587,"Other, Class, Training, or Workshop, Ai, chatgpt",en-ca
https://www.eventbrite.com/e/foundations-of-artificial-intelligence-principles-and-techniques-tickets-628539156537,Foundations of Artificial Intelligence: Principles and Techniques,11/22/23,11:00,11/22/23,12:30,Asia/Dubai,Join our FREE session and explore the world of AI & Search. Gain an in-depth understanding of search strategies and adversarial search.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.innosoft.ai,Innosoft Gulf FZ-LLC,"Innosoft Gulf is committed to providing high-quality IT training in leading edge technologies including Artificial Intelligence, Deep Learning, Big Data and Python to companies and IT professionals. W...",innosoftai,innosoftai,"Dubai Knowledge Park Office F02, Block 6 (Behind Blocks 2A and 2B)",Dubai,Dubai,,AE,25.104072,55.163109,628539156537,"High Tech, Science & Technology, Seminar or Talk, Ai, Artificial_intelligence, data_analysis, data_visualization_course, ai_certification_course, ai_dubai, machine_learning_dubai, machine_learning_uae, ml_course, ai_certification_dubai",en-us
https://www.eventbrite.com/e/faang-rd-machine-learning-tactile-audio-visual-ai-for-decision-making-tickets-733670587477,"FAANG R&D Machine Learning Tactile, Audio, & Visual AI for Decision Making",11/22/23,11:00,11/22/23,12:00,America/Chicago,"According to Gartner, artificial intelligence research and development will increase dramatically year by year. Find out WHY Data is the Key",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Continuity of Operations Planning and Vulnerability Assessment (COOPVA),,,,,,,,,,,733670587477,"Other, Class, Training, or Workshop, Machinelearning, Algorithms, Decisions, Data_analytics, Machine_learning, Data_science, Artificial_intelligence, decision_making, artifical_intelligence, decision_intelligence",en-us
https://www.eventbrite.com/e/ai-30-days-of-video-content-in-30-seconds-for-real-estate-agents-tickets-737385248127,AI: 30 Days of Video Content in 30 Seconds for Real Estate Agents,11/22/23,11:00,11/22/23,11:30,America/Los_Angeles,Real Estate Agents ready to unlock the future of content creation? Dive into our 30 Days of Video Content in 30 Seconds w/AI training now.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,http://EdTroxell.com,Ed Troxell,Ed Troxell is a Video Coach & Online Marketing Expert teaching Real Estate Agents how to show up on video for their social media and marketing so they can attract more qualified leads and close more d...,,EdTroxellCreative,,,,,,,,737385248127,"Sales & Marketing, Business & Professional, Seminar or Talk, Ai, Realestate, Socialmedia, Socialmediamarketing, Videomarketing, Contentmarketing, Videocontent, Realestateeducation, marketing_workshop, content_creation",en-us
https://www.eventbrite.co.uk/e/civic-data-talks-dr-mhairi-aitken-tickets-634044713807,Civic Data Talks - Dr Mhairi Aitken,11/22/23,12:00,11/22/23,13:00,Europe/London,"I﻿n our sixth seminar, Dr Mhairi Aitken will present on developing a social license for Children’s Rights in artificial intelligence.",0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://civicdatacooperative.com/,Civic Data Cooperative,The Liverpool City Region Civic Data Cooperative (LCR CDC) is funded by the Liverpool City Region Combined Authority (LCRCA) and hosted by the Faculty of Health and Life Sciences at the University of ...,civicdatacoop,,,,,,,,,634044713807,"Science & Technology, Seminar or Talk, Ai, Data_science, Artificial_intelligence, digital_literacy, data_stewardship",en-gb
https://www.eventbrite.com/e/information-session-artificial-intelligence-in-teaching-and-learning-tickets-753811168497,Information Session: Artificial Intelligence in Teaching and Learning,11/22/23,12:00,11/22/23,13:00,Europe/Dublin,CoSSL Information Session: Artificial Intelligence in Teaching and Learning,0.00 EUR, - ,0.00 EUR,0.00 EUR - 0.00 EUR,,Oisin Cluskey,,,,Stillorgan Road #John Henry Newman Building,Belfield,Dublin,,IE,53.3059674,-6.2216727,753811168497,"High Tech, Science & Technology, Class, Training, or Workshop, Learning, Teaching, Information, Artificialintelligence, Session",en-gb
https://www.eventbrite.com/e/information-session-artificial-intelligence-in-teaching-and-learning-tickets-753789503697,Information Session: Artificial Intelligence in Teaching and Learning,11/22/23,12:00,11/22/23,13:00,Europe/Dublin,CoSSL Information Session: Artificial Intelligence in Teaching and Learning,0.00 EUR, - ,0.00 EUR,0.00 EUR - 0.00 EUR,,Oisin Cluskey,,,,,,,,,,,753789503697,"High Tech, Science & Technology, Class, Training, or Workshop, Learning, Teaching, Information, Artificialintelligence, Session",en-gb
https://www.eventbrite.co.uk/e/data-protection-and-ai-for-your-private-healthcare-business-in-canada-tickets-713728149107,Data Protection and AI - for your private healthcare business in Canada,11/22/23,12:00,11/22/23,13:00,America/Toronto,This webinar is for private healthcare practices in Canada who are responsible for the processing of AI in relation to data protection.,15.00 GBP, - ,15.00 GBP,15.00 GBP - 15.00 GBP,https://www.virtual-administration.com,Virtual Administration,Virtual Administration is a specialist Virtual PA and Secretarial company providing bespoke support to independent therapists and brain injury case managers in the UK.We support lots of occupational t...,VirtualTracey,,,,,,,,,713728149107,"Other, Health & Wellness, Seminar or Talk, Ai, Data, Protection, Artificialintelligence, Physiotherapist, Dataprotection, occupational_therapist, speech_and_language, adultsocialcare, domiciliarycare",en-gb
https://www.eventbrite.com/e/guided-ai-grow-your-small-business-with-jasperai-tickets-750711928587,GUIDED AI: Grow your small business with Jasper.ai,11/22/23,12:00,11/22/23,13:30,America/Los_Angeles,Small businesses: Add a new team member for less than $60/month by harnessing the power of AI,197.00 USD, - ,197.00 USD,197.00 USD - 197.00 USD,http://www.guidedbusinessplan.com,Guided Business Plan,"Learn from the people behind the nationally acclaimed GUIDED Business Plan™ training platform!Our easy, simple and GUIDED approach has helped thousands of new and existing business owners across Ameri...",GuidedBusiness,GuidedBusinessPlan,,,,,,,,750711928587,"Startups & Small Business, Business & Professional, Class, Training, or Workshop, Boston, Ai, Learn, Losangeles, Smallbusiness, small_business, government_contracting, jasperai",en-us
https://www.eventbrite.com.au/e/virtuallunch-and-learn-panel-event-ai-cyber-for-founders-and-investors-tickets-739799178257,[virtual]Lunch and Learn panel event: AI & Cyber for Founders and Investors,11/22/23,12:00,11/22/23,13:00,Australia/Melbourne,"Hear from a panel of AI and Cyber experts from Artesian's Boab AI, Bupa, NUVC.ai and Wise Law.",0.00 AUD, - ,0.00 AUD,0.00 AUD - 0.00 AUD,http://www.scaleinvestors.com.au,Scale Investors,Scale Investors are Australia’s first and only network of angel investors who invest in exceptional female founders. Scale Investors back talented women with capital and help bring their ideas to life...,scale_investors,,,,,,,,,739799178257,"High Tech, Science & Technology, Conference, Event, Investors, Ai, Cyber, Founders",en-au
https://www.eventbrite.com/e/from-fear-to-fluent-demystifying-ai-writing-assistant-programs-virtual-tickets-755789836747,From Fear to Fluent:  Demystifying AI Writing Assistant Programs Virtual,11/22/23,12:00,11/22/23,13:00,America/New_York,"The Intro Course is free to everyone, 11/15 - sign up: https://www.eventbrite.com/e/753865340527?aff=oddtdtcreator",99.97 USD, - ,99.97 USD,99.97 USD - 99.97 USD,,Lisa Ducharme,,,,,,,,,,,755789836747,"Other, Science & Technology, Class, Training, or Workshop, Ai, Writing, Fear, Demystifying, Fluent",en-us
https://www.eventbrite.ca/e/lunch-learn-data-privacy-and-ai-whats-the-issue-tickets-681555820807,Lunch & Learn - Data Privacy and AI: What’s the Issue?,11/22/23,12:00,11/22/23,13:00,America/Halifax,An overview of some of the most prevalent and harmful issues related to privacy and ethics arising from AI use in data research,0.00 CAD, - ,0.00 CAD,0.00 CAD - 0.00 CAD,,"New Brunswick Institute for Research, Data and Training (NB-IRDT)",,,,,,,,,,,681555820807,"Science & Technology, Class, Training, or Workshop, Ai, Learn, Lunch, Dataprivacy",en-ca
https://www.eventbrite.com/e/ai-marketing-mastermind-tickets-692626563697,AI Marketing Mastermind,11/22/23,12:00,11/22/23,13:00,America/New_York,,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://dougmotel.com,Doug Motel,"Doug Motel is an award-winning artist and a coach. His events are a hybrid of performance, humor, and tools for positive change.“I see the world as a place where people are playing a game of “hot pota...",dougmotel,dougmotel,,,,,,,,692626563697,"Sales & Marketing, Business & Professional, Meeting or Networking Event, Marketing, Ai, Automation, Mastermind, dougmotel",en-us
https://www.eventbrite.com/e/generative-ai-for-professionals-tickets-746036514297,Generative AI for Professionals,11/22/23,12:00,11/22/23,13:00,America/Los_Angeles,Embark on the $1T AI Journey: Uncover the 63 Use Cases in the $2.6T-$4.4T Landscape! Prepare for the future with Generative AI,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.thedevmasters.com/webinar,theDevMasters,"TheDevMasters (TDM) is a tech education leader. We offer online courses, bootcamps, and mentoring to empower learners in the tech world. From coding to AI and blockchain, our hands-on approach equips ...",,,,,,,,,,746036514297,"Science, Science & Technology, Class, Training, or Workshop, Python, Jobs, Data_analytics, Machine_learning, Data_science, Artificial_intelligence, job_fair, data_science_bootcamp, generative_ai, chatgpt",en-us
